METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ
"DEbest","stybtang",20,4,4350,83,65.178567
"DEbest","stybtang",20,4,4400,84,62.199392
"DEbest","stybtang",20,4,4450,85,62.199392
"DEbest","stybtang",20,4,4500,86,62.199392
"DEbest","stybtang",20,4,4550,87,62.122639
"DEbest","stybtang",20,4,4600,88,60.975435
"DEbest","stybtang",20,4,4650,89,60.975435
"DEbest","stybtang",20,4,4700,90,60.866378
"DEbest","stybtang",20,4,4750,91,60.450004
"DEbest","stybtang",20,4,4800,92,60.450004
"DEbest","stybtang",20,4,4850,93,59.492138
"DEbest","stybtang",20,4,4900,94,59.492138
"DEbest","stybtang",20,4,4950,95,59.492138
"DEbest","stybtang",20,4,5000,96,58.302037
"DEbest","stybtang",20,5,250,1,357.786290
"DEbest","stybtang",20,5,300,2,357.786290
"DEbest","stybtang",20,5,350,3,357.786290
"DEbest","stybtang",20,5,400,4,357.786290
"DEbest","stybtang",20,5,450,5,357.786290
"DEbest","stybtang",20,5,500,6,357.786290
"DEbest","stybtang",20,5,550,7,335.931487
"DEbest","stybtang",20,5,600,8,325.878126
"DEbest","stybtang",20,5,650,9,325.878126
"DEbest","stybtang",20,5,700,10,325.878126
"DEbest","stybtang",20,5,750,11,308.869841
"DEbest","stybtang",20,5,800,12,308.869841
"DEbest","stybtang",20,5,850,13,308.869841
"DEbest","stybtang",20,5,900,14,308.869841
"DEbest","stybtang",20,5,950,15,308.869841
"DEbest","stybtang",20,5,1000,16,274.715856
"DEbest","stybtang",20,5,1050,17,274.715856
"DEbest","stybtang",20,5,1100,18,274.715856
"DEbest","stybtang",20,5,1150,19,274.715856
"DEbest","stybtang",20,5,1200,20,274.715856
"DEbest","stybtang",20,5,1250,21,273.852965
"DEbest","stybtang",20,5,1300,22,273.852965
"DEbest","stybtang",20,5,1350,23,273.852965
"DEbest","stybtang",20,5,1400,24,225.046590
"DEbest","stybtang",20,5,1450,25,225.046590
"DEbest","stybtang",20,5,1500,26,225.046590
"DEbest","stybtang",20,5,1550,27,225.046590
"DEbest","stybtang",20,5,1600,28,225.046590
"DEbest","stybtang",20,5,1650,29,225.046590
"DEbest","stybtang",20,5,1700,30,225.046590
"DEbest","stybtang",20,5,1750,31,225.046590
"DEbest","stybtang",20,5,1800,32,225.046590
"DEbest","stybtang",20,5,1850,33,225.046590
"DEbest","stybtang",20,5,1900,34,225.046590
"DEbest","stybtang",20,5,1950,35,218.066365
"DEbest","stybtang",20,5,2000,36,218.066365
"DEbest","stybtang",20,5,2050,37,218.066365
"DEbest","stybtang",20,5,2100,38,218.066365
"DEbest","stybtang",20,5,2150,39,218.066365
"DEbest","stybtang",20,5,2200,40,210.410548
"DEbest","stybtang",20,5,2250,41,210.410548
"DEbest","stybtang",20,5,2300,42,210.410548
"DEbest","stybtang",20,5,2350,43,210.410548
"DEbest","stybtang",20,5,2400,44,210.410548
"DEbest","stybtang",20,5,2450,45,210.410548
"DEbest","stybtang",20,5,2500,46,210.410548
"DEbest","stybtang",20,5,2550,47,205.050189
"DEbest","stybtang",20,5,2600,48,205.050189
"DEbest","stybtang",20,5,2650,49,205.050189
"DEbest","stybtang",20,5,2700,50,205.050189
"DEbest","stybtang",20,5,2750,51,191.526497
"DEbest","stybtang",20,5,2800,52,188.095073
"DEbest","stybtang",20,5,2850,53,148.809733
"DEbest","stybtang",20,5,2900,54,148.809733
"DEbest","stybtang",20,5,2950,55,127.991622
"DEbest","stybtang",20,5,3000,56,127.991622
"DEbest","stybtang",20,5,3050,57,127.991622
"DEbest","stybtang",20,5,3100,58,127.991622
"DEbest","stybtang",20,5,3150,59,127.991622
"DEbest","stybtang",20,5,3200,60,111.341019
"DEbest","stybtang",20,5,3250,61,111.341019
"DEbest","stybtang",20,5,3300,62,111.341019
"DEbest","stybtang",20,5,3350,63,111.341019
"DEbest","stybtang",20,5,3400,64,111.341019
"DEbest","stybtang",20,5,3450,65,111.341019
"DEbest","stybtang",20,5,3500,66,111.341019
"DEbest","stybtang",20,5,3550,67,111.341019
"DEbest","stybtang",20,5,3600,68,111.341019
"DEbest","stybtang",20,5,3650,69,111.341019
"DEbest","stybtang",20,5,3700,70,111.341019
"DEbest","stybtang",20,5,3750,71,111.341019
"DEbest","stybtang",20,5,3800,72,109.555210
"DEbest","stybtang",20,5,3850,73,105.364131
"DEbest","stybtang",20,5,3900,74,89.493365
"DEbest","stybtang",20,5,3950,75,89.493365
"DEbest","stybtang",20,5,4000,76,89.493365
"DEbest","stybtang",20,5,4050,77,77.475401
"DEbest","stybtang",20,5,4100,78,77.475401
"DEbest","stybtang",20,5,4150,79,74.149465
"DEbest","stybtang",20,5,4200,80,63.858424
"DEbest","stybtang",20,5,4250,81,63.858424
"DEbest","stybtang",20,5,4300,82,60.663801
"DEbest","stybtang",20,5,4350,83,60.663801
"DEbest","stybtang",20,5,4400,84,55.880237
"DEbest","stybtang",20,5,4450,85,55.880237
"DEbest","stybtang",20,5,4500,86,55.880237
"DEbest","stybtang",20,5,4550,87,51.607018
"DEbest","stybtang",20,5,4600,88,51.607018
"DEbest","stybtang",20,5,4650,89,48.064420
"DEbest","stybtang",20,5,4700,90,48.064420
"DEbest","stybtang",20,5,4750,91,48.064420
"DEbest","stybtang",20,5,4800,92,47.638633
"DEbest","stybtang",20,5,4850,93,47.638633
"DEbest","stybtang",20,5,4900,94,47.638633
"DEbest","stybtang",20,5,4950,95,47.264466
"DEbest","stybtang",20,5,5000,96,47.201115
"DEbest","sumsqu",2,1,100,1,1.407649
"DEbest","sumsqu",2,1,120,2,1.407649
"DEbest","sumsqu",2,1,140,3,0.325783
"DEbest","sumsqu",2,1,160,4,0.033914
"DEbest","sumsqu",2,1,180,5,0.033914
"DEbest","sumsqu",2,1,200,6,0.033914
"DEbest","sumsqu",2,1,220,7,0.016719
"DEbest","sumsqu",2,1,240,8,0.010194
"DEbest","sumsqu",2,1,260,9,0.005564
"DEbest","sumsqu",2,1,280,10,0.001212
"DEbest","sumsqu",2,1,300,11,0.000428
"DEbest","sumsqu",2,1,320,12,0.000356
"DEbest","sumsqu",2,1,340,13,0.000356
"DEbest","sumsqu",2,1,360,14,0.000095
"DEbest","sumsqu",2,1,380,15,0.000021
"DEbest","sumsqu",2,1,400,16,0.000007
"DEbest","sumsqu",2,1,420,17,0.000007
"DEbest","sumsqu",2,1,440,18,0.000007
"DEbest","sumsqu",2,1,460,19,0.000001
"DEbest","sumsqu",2,1,480,20,0.000000
"DEbest","sumsqu",2,1,500,21,0.000000
"DEbest","sumsqu",2,1,520,22,0.000000
"DEbest","sumsqu",2,1,540,23,0.000000
"DEbest","sumsqu",2,1,560,24,0.000000
"DEbest","sumsqu",2,1,580,25,0.000000
"DEbest","sumsqu",2,1,600,26,0.000000
"DEbest","sumsqu",2,1,620,27,0.000000
"DEbest","sumsqu",2,1,640,28,0.000000
"DEbest","sumsqu",2,1,660,29,0.000000
"DEbest","sumsqu",2,1,680,30,0.000000
"DEbest","sumsqu",2,1,700,31,0.000000
"DEbest","sumsqu",2,1,720,32,0.000000
"DEbest","sumsqu",2,1,740,33,0.000000
"DEbest","sumsqu",2,1,760,34,0.000000
"DEbest","sumsqu",2,1,780,35,0.000000
"DEbest","sumsqu",2,1,800,36,0.000000
"DEbest","sumsqu",2,1,820,37,0.000000
"DEbest","sumsqu",2,1,840,38,0.000000
"DEbest","sumsqu",2,1,860,39,0.000000
"DEbest","sumsqu",2,1,880,40,0.000000
"DEbest","sumsqu",2,1,900,41,0.000000
"DEbest","sumsqu",2,1,920,42,0.000000
"DEbest","sumsqu",2,1,940,43,0.000000
"DEbest","sumsqu",2,1,960,44,0.000000
"DEbest","sumsqu",2,1,980,45,0.000000
"DEbest","sumsqu",2,1,1000,46,0.000000
"DEbest","sumsqu",2,2,100,1,1.146268
"DEbest","sumsqu",2,2,120,2,1.146268
"DEbest","sumsqu",2,2,140,3,1.146268
"DEbest","sumsqu",2,2,160,4,0.054694
"DEbest","sumsqu",2,2,180,5,0.054694
"DEbest","sumsqu",2,2,200,6,0.054694
"DEbest","sumsqu",2,2,220,7,0.045444
"DEbest","sumsqu",2,2,240,8,0.012502
"DEbest","sumsqu",2,2,260,9,0.010855
"DEbest","sumsqu",2,2,280,10,0.010595
"DEbest","sumsqu",2,2,300,11,0.000246
"DEbest","sumsqu",2,2,320,12,0.000246
"DEbest","sumsqu",2,2,340,13,0.000246
"DEbest","sumsqu",2,2,360,14,0.000246
"DEbest","sumsqu",2,2,380,15,0.000087
"DEbest","sumsqu",2,2,400,16,0.000011
"DEbest","sumsqu",2,2,420,17,0.000007
"DEbest","sumsqu",2,2,440,18,0.000007
"DEbest","sumsqu",2,2,460,19,0.000005
"DEbest","sumsqu",2,2,480,20,0.000004
"DEbest","sumsqu",2,2,500,21,0.000000
"DEbest","sumsqu",2,2,520,22,0.000000
"DEbest","sumsqu",2,2,540,23,0.000000
"DEbest","sumsqu",2,2,560,24,0.000000
"DEbest","sumsqu",2,2,580,25,0.000000
"DEbest","sumsqu",2,2,600,26,0.000000
"DEbest","sumsqu",2,2,620,27,0.000000
"DEbest","sumsqu",2,2,640,28,0.000000
"DEbest","sumsqu",2,2,660,29,0.000000
"DEbest","sumsqu",2,2,680,30,0.000000
"DEbest","sumsqu",2,2,700,31,0.000000
"DEbest","sumsqu",2,2,720,32,0.000000
"DEbest","sumsqu",2,2,740,33,0.000000
"DEbest","sumsqu",2,2,760,34,0.000000
"DEbest","sumsqu",2,2,780,35,0.000000
"DEbest","sumsqu",2,2,800,36,0.000000
"DEbest","sumsqu",2,2,820,37,0.000000
"DEbest","sumsqu",2,2,840,38,0.000000
"DEbest","sumsqu",2,2,860,39,0.000000
"DEbest","sumsqu",2,2,880,40,0.000000
"DEbest","sumsqu",2,2,900,41,0.000000
"DEbest","sumsqu",2,2,920,42,0.000000
"DEbest","sumsqu",2,2,940,43,0.000000
"DEbest","sumsqu",2,2,960,44,0.000000
"DEbest","sumsqu",2,2,980,45,0.000000
"DEbest","sumsqu",2,2,1000,46,0.000000
"DEbest","sumsqu",2,3,100,1,1.313595
"DEbest","sumsqu",2,3,120,2,0.843096
"DEbest","sumsqu",2,3,140,3,0.565568
"DEbest","sumsqu",2,3,160,4,0.287853
"DEbest","sumsqu",2,3,180,5,0.140233
"DEbest","sumsqu",2,3,200,6,0.030164
"DEbest","sumsqu",2,3,220,7,0.021831
"DEbest","sumsqu",2,3,240,8,0.000155
"DEbest","sumsqu",2,3,260,9,0.000155
"DEbest","sumsqu",2,3,280,10,0.000155
"DEbest","sumsqu",2,3,300,11,0.000155
"DEbest","sumsqu",2,3,320,12,0.000051
"DEbest","sumsqu",2,3,340,13,0.000051
"DEbest","sumsqu",2,3,360,14,0.000021
"DEbest","sumsqu",2,3,380,15,0.000013
"DEbest","sumsqu",2,3,400,16,0.000012
"DEbest","sumsqu",2,3,420,17,0.000010
"DEbest","sumsqu",2,3,440,18,0.000003
"DEbest","sumsqu",2,3,460,19,0.000001
"DEbest","sumsqu",2,3,480,20,0.000000
"DEbest","sumsqu",2,3,500,21,0.000000
"DEbest","sumsqu",2,3,520,22,0.000000
"DEbest","sumsqu",2,3,540,23,0.000000
"DEbest","sumsqu",2,3,560,24,0.000000
"DEbest","sumsqu",2,3,580,25,0.000000
"DEbest","sumsqu",2,3,600,26,0.000000
"DEbest","sumsqu",2,3,620,27,0.000000
"DEbest","sumsqu",2,3,640,28,0.000000
"DEbest","sumsqu",2,3,660,29,0.000000
"DEbest","sumsqu",2,3,680,30,0.000000
"DEbest","sumsqu",2,3,700,31,0.000000
"DEbest","sumsqu",2,3,720,32,0.000000
"DEbest","sumsqu",2,3,740,33,0.000000
"DEbest","sumsqu",2,3,760,34,0.000000
"DEbest","sumsqu",2,3,780,35,0.000000
"DEbest","sumsqu",2,3,800,36,0.000000
"DEbest","sumsqu",2,3,820,37,0.000000
"DEbest","sumsqu",2,3,840,38,0.000000
"DEbest","sumsqu",2,3,860,39,0.000000
"DEbest","sumsqu",2,3,880,40,0.000000
"DEbest","sumsqu",2,3,900,41,0.000000
"DEbest","sumsqu",2,3,920,42,0.000000
"DEbest","sumsqu",2,3,940,43,0.000000
"DEbest","sumsqu",2,3,960,44,0.000000
"DEbest","sumsqu",2,3,980,45,0.000000
"DEbest","sumsqu",2,3,1000,46,0.000000
"DEbest","sumsqu",2,4,100,1,1.041768
"DEbest","sumsqu",2,4,120,2,0.564022
"DEbest","sumsqu",2,4,140,3,0.564022
"DEbest","sumsqu",2,4,160,4,0.122861
"DEbest","sumsqu",2,4,180,5,0.003577
"DEbest","sumsqu",2,4,200,6,0.003577
"DEbest","sumsqu",2,4,220,7,0.003577
"DEbest","sumsqu",2,4,240,8,0.003577
"DEbest","sumsqu",2,4,260,9,0.003577
"DEbest","sumsqu",2,4,280,10,0.001173
"DEbest","sumsqu",2,4,300,11,0.001173
"DEbest","sumsqu",2,4,320,12,0.001173
"DEbest","sumsqu",2,4,340,13,0.001173
"DEbest","sumsqu",2,4,360,14,0.000371
"DEbest","sumsqu",2,4,380,15,0.000106
"DEbest","sumsqu",2,4,400,16,0.000106
"DEbest","sumsqu",2,4,420,17,0.000053
"DEbest","sumsqu",2,4,440,18,0.000028
"DEbest","sumsqu",2,4,460,19,0.000005
"DEbest","sumsqu",2,4,480,20,0.000005
"DEbest","sumsqu",2,4,500,21,0.000005
"DEbest","sumsqu",2,4,520,22,0.000000
"DEbest","sumsqu",2,4,540,23,0.000000
"DEbest","sumsqu",2,4,560,24,0.000000
"DEbest","sumsqu",2,4,580,25,0.000000
"DEbest","sumsqu",2,4,600,26,0.000000
"DEbest","sumsqu",2,4,620,27,0.000000
"DEbest","sumsqu",2,4,640,28,0.000000
"DEbest","sumsqu",2,4,660,29,0.000000
"DEbest","sumsqu",2,4,680,30,0.000000
"DEbest","sumsqu",2,4,700,31,0.000000
"DEbest","sumsqu",2,4,720,32,0.000000
"DEbest","sumsqu",2,4,740,33,0.000000
"DEbest","sumsqu",2,4,760,34,0.000000
"DEbest","sumsqu",2,4,780,35,0.000000
"DEbest","sumsqu",2,4,800,36,0.000000
"DEbest","sumsqu",2,4,820,37,0.000000
"DEbest","sumsqu",2,4,840,38,0.000000
"DEbest","sumsqu",2,4,860,39,0.000000
"DEbest","sumsqu",2,4,880,40,0.000000
"DEbest","sumsqu",2,4,900,41,0.000000
"DEbest","sumsqu",2,4,920,42,0.000000
"DEbest","sumsqu",2,4,940,43,0.000000
"DEbest","sumsqu",2,4,960,44,0.000000
"DEbest","sumsqu",2,4,980,45,0.000000
"DEbest","sumsqu",2,4,1000,46,0.000000
"DEbest","sumsqu",2,5,100,1,1.687727
"DEbest","sumsqu",2,5,120,2,0.050320
"DEbest","sumsqu",2,5,140,3,0.050320
"DEbest","sumsqu",2,5,160,4,0.050320
"DEbest","sumsqu",2,5,180,5,0.004142
"DEbest","sumsqu",2,5,200,6,0.004142
"DEbest","sumsqu",2,5,220,7,0.004142
"DEbest","sumsqu",2,5,240,8,0.004142
"DEbest","sumsqu",2,5,260,9,0.003103
"DEbest","sumsqu",2,5,280,10,0.001216
"DEbest","sumsqu",2,5,300,11,0.001216
"DEbest","sumsqu",2,5,320,12,0.001216
"DEbest","sumsqu",2,5,340,13,0.000131
"DEbest","sumsqu",2,5,360,14,0.000131
"DEbest","sumsqu",2,5,380,15,0.000090
"DEbest","sumsqu",2,5,400,16,0.000007
"DEbest","sumsqu",2,5,420,17,0.000007
"DEbest","sumsqu",2,5,440,18,0.000007
"DEbest","sumsqu",2,5,460,19,0.000003
"DEbest","sumsqu",2,5,480,20,0.000003
"DEbest","sumsqu",2,5,500,21,0.000000
"DEbest","sumsqu",2,5,520,22,0.000000
"DEbest","sumsqu",2,5,540,23,0.000000
"DEbest","sumsqu",2,5,560,24,0.000000
"DEbest","sumsqu",2,5,580,25,0.000000
"DEbest","sumsqu",2,5,600,26,0.000000
"DEbest","sumsqu",2,5,620,27,0.000000
"DEbest","sumsqu",2,5,640,28,0.000000
"DEbest","sumsqu",2,5,660,29,0.000000
"DEbest","sumsqu",2,5,680,30,0.000000
"DEbest","sumsqu",2,5,700,31,0.000000
"DEbest","sumsqu",2,5,720,32,0.000000
"DEbest","sumsqu",2,5,740,33,0.000000
"DEbest","sumsqu",2,5,760,34,0.000000
"DEbest","sumsqu",2,5,780,35,0.000000
"DEbest","sumsqu",2,5,800,36,0.000000
"DEbest","sumsqu",2,5,820,37,0.000000
"DEbest","sumsqu",2,5,840,38,0.000000
"DEbest","sumsqu",2,5,860,39,0.000000
"DEbest","sumsqu",2,5,880,40,0.000000
"DEbest","sumsqu",2,5,900,41,0.000000
"DEbest","sumsqu",2,5,920,42,0.000000
"DEbest","sumsqu",2,5,940,43,0.000000
"DEbest","sumsqu",2,5,960,44,0.000000
"DEbest","sumsqu",2,5,980,45,0.000000
"DEbest","sumsqu",2,5,1000,46,0.000000
"DEbest","sumsqu",5,1,100,1,100.011647
"DEbest","sumsqu",5,1,120,2,51.564479
"DEbest","sumsqu",5,1,140,3,29.549181
"DEbest","sumsqu",5,1,160,4,10.702427
"DEbest","sumsqu",5,1,180,5,10.702427
"DEbest","sumsqu",5,1,200,6,7.260521
"DEbest","sumsqu",5,1,220,7,7.260521
"DEbest","sumsqu",5,1,240,8,6.260961
"DEbest","sumsqu",5,1,260,9,5.342245
"DEbest","sumsqu",5,1,280,10,5.342245
"DEbest","sumsqu",5,1,300,11,1.682592
"DEbest","sumsqu",5,1,320,12,0.525331
"DEbest","sumsqu",5,1,340,13,0.498532
"DEbest","sumsqu",5,1,360,14,0.463358
"DEbest","sumsqu",5,1,380,15,0.463358
"DEbest","sumsqu",5,1,400,16,0.463358
"DEbest","sumsqu",5,1,420,17,0.282163
"DEbest","sumsqu",5,1,440,18,0.157984
"DEbest","sumsqu",5,1,460,19,0.157984
"DEbest","sumsqu",5,1,480,20,0.112276
"DEbest","sumsqu",5,1,500,21,0.048022
"DEbest","sumsqu",5,1,520,22,0.048022
"DEbest","sumsqu",5,1,540,23,0.048022
"DEbest","sumsqu",5,1,560,24,0.022140
"DEbest","sumsqu",5,1,580,25,0.007472
"DEbest","sumsqu",5,1,600,26,0.007472
"DEbest","sumsqu",5,1,620,27,0.007472
"DEbest","sumsqu",5,1,640,28,0.007472
"DEbest","sumsqu",5,1,660,29,0.006068
"DEbest","sumsqu",5,1,680,30,0.004128
"DEbest","sumsqu",5,1,700,31,0.002356
"DEbest","sumsqu",5,1,720,32,0.001454
"DEbest","sumsqu",5,1,740,33,0.001121
"DEbest","sumsqu",5,1,760,34,0.001057
"DEbest","sumsqu",5,1,780,35,0.000890
"DEbest","sumsqu",5,1,800,36,0.000890
"DEbest","sumsqu",5,1,820,37,0.000495
"DEbest","sumsqu",5,1,840,38,0.000261
"DEbest","sumsqu",5,1,860,39,0.000261
"DEbest","sumsqu",5,1,880,40,0.000261
"DEbest","sumsqu",5,1,900,41,0.000070
"DEbest","sumsqu",5,1,920,42,0.000045
"DEbest","sumsqu",5,1,940,43,0.000035
"DEbest","sumsqu",5,1,960,44,0.000015
"DEbest","sumsqu",5,1,980,45,0.000015
"DEbest","sumsqu",5,1,1000,46,0.000015
"DEbest","sumsqu",5,1,1020,47,0.000015
"DEbest","sumsqu",5,1,1040,48,0.000004
"DEbest","sumsqu",5,1,1060,49,0.000004
"DEbest","sumsqu",5,1,1080,50,0.000004
"DEbest","sumsqu",5,1,1100,51,0.000003
"DEbest","sumsqu",5,1,1120,52,0.000003
"DEbest","sumsqu",5,1,1140,53,0.000003
"DEbest","sumsqu",5,1,1160,54,0.000001
"DEbest","sumsqu",5,1,1180,55,0.000001
"DEbest","sumsqu",5,1,1200,56,0.000001
"DEbest","sumsqu",5,1,1220,57,0.000001
"DEbest","sumsqu",5,1,1240,58,0.000000
"DEbest","sumsqu",5,1,1260,59,0.000000
"DEbest","sumsqu",5,1,1280,60,0.000000
"DEbest","sumsqu",5,1,1300,61,0.000000
"DEbest","sumsqu",5,1,1320,62,0.000000
"DEbest","sumsqu",5,1,1340,63,0.000000
"DEbest","sumsqu",5,1,1360,64,0.000000
"DEbest","sumsqu",5,1,1380,65,0.000000
"DEbest","sumsqu",5,1,1400,66,0.000000
"DEbest","sumsqu",5,1,1420,67,0.000000
"DEbest","sumsqu",5,1,1440,68,0.000000
"DEbest","sumsqu",5,1,1460,69,0.000000
"DEbest","sumsqu",5,1,1480,70,0.000000
"DEbest","sumsqu",5,1,1500,71,0.000000
"DEbest","sumsqu",5,1,1520,72,0.000000
"DEbest","sumsqu",5,1,1540,73,0.000000
"DEbest","sumsqu",5,1,1560,74,0.000000
"DEbest","sumsqu",5,1,1580,75,0.000000
"DEbest","sumsqu",5,1,1600,76,0.000000
"DEbest","sumsqu",5,1,1620,77,0.000000
"DEbest","sumsqu",5,1,1640,78,0.000000
"DEbest","sumsqu",5,1,1660,79,0.000000
"DEbest","sumsqu",5,1,1680,80,0.000000
"DEbest","sumsqu",5,1,1700,81,0.000000
"DEbest","sumsqu",5,1,1720,82,0.000000
"DEbest","sumsqu",5,1,1740,83,0.000000
"DEbest","sumsqu",5,1,1760,84,0.000000
"DEbest","sumsqu",5,1,1780,85,0.000000
"DEbest","sumsqu",5,1,1800,86,0.000000
"DEbest","sumsqu",5,1,1820,87,0.000000
"DEbest","sumsqu",5,1,1840,88,0.000000
"DEbest","sumsqu",5,1,1860,89,0.000000
"DEbest","sumsqu",5,1,1880,90,0.000000
"DEbest","sumsqu",5,1,1900,91,0.000000
"DEbest","sumsqu",5,1,1920,92,0.000000
"DEbest","sumsqu",5,1,1940,93,0.000000
"DEbest","sumsqu",5,1,1960,94,0.000000
"DEbest","sumsqu",5,1,1980,95,0.000000
"DEbest","sumsqu",5,1,2000,96,0.000000
"DEbest","sumsqu",5,2,100,1,76.151414
"DEbest","sumsqu",5,2,120,2,25.812206
"DEbest","sumsqu",5,2,140,3,25.812206
"DEbest","sumsqu",5,2,160,4,13.997706
"DEbest","sumsqu",5,2,180,5,10.695741
"DEbest","sumsqu",5,2,200,6,6.759733
"DEbest","sumsqu",5,2,220,7,6.017055
"DEbest","sumsqu",5,2,240,8,3.308958
"DEbest","sumsqu",5,2,260,9,2.143529
"DEbest","sumsqu",5,2,280,10,2.143529
"DEbest","sumsqu",5,2,300,11,2.143529
"DEbest","sumsqu",5,2,320,12,2.143529
"DEbest","sumsqu",5,2,340,13,2.100716
"DEbest","sumsqu",5,2,360,14,2.025132
"DEbest","sumsqu",5,2,380,15,0.681074
"DEbest","sumsqu",5,2,400,16,0.199751
"DEbest","sumsqu",5,2,420,17,0.187901
"DEbest","sumsqu",5,2,440,18,0.187901
"DEbest","sumsqu",5,2,460,19,0.187901
"DEbest","sumsqu",5,2,480,20,0.187901
"DEbest","sumsqu",5,2,500,21,0.187901
"DEbest","sumsqu",5,2,520,22,0.064902
"DEbest","sumsqu",5,2,540,23,0.064902
"DEbest","sumsqu",5,2,560,24,0.064902
"DEbest","sumsqu",5,2,580,25,0.055188
"DEbest","sumsqu",5,2,600,26,0.055188
"DEbest","sumsqu",5,2,620,27,0.048263
"DEbest","sumsqu",5,2,640,28,0.048263
"DEbest","sumsqu",5,2,660,29,0.048263
"DEbest","sumsqu",5,2,680,30,0.019994
"DEbest","sumsqu",5,2,700,31,0.009461
"DEbest","sumsqu",5,2,720,32,0.006826
"DEbest","sumsqu",5,2,740,33,0.004483
"DEbest","sumsqu",5,2,760,34,0.001587
"DEbest","sumsqu",5,2,780,35,0.000830
"DEbest","sumsqu",5,2,800,36,0.000830
"DEbest","sumsqu",5,2,820,37,0.000354
"DEbest","sumsqu",5,2,840,38,0.000354
"DEbest","sumsqu",5,2,860,39,0.000205
"DEbest","sumsqu",5,2,880,40,0.000205
"DEbest","sumsqu",5,2,900,41,0.000205
"DEbest","sumsqu",5,2,920,42,0.000205
"DEbest","sumsqu",5,2,940,43,0.000113
"DEbest","sumsqu",5,2,960,44,0.000070
"DEbest","sumsqu",5,2,980,45,0.000050
"DEbest","sumsqu",5,2,1000,46,0.000005
"DEbest","sumsqu",5,2,1020,47,0.000005
"DEbest","sumsqu",5,2,1040,48,0.000005
"DEbest","sumsqu",5,2,1060,49,0.000005
"DEbest","sumsqu",5,2,1080,50,0.000005
"DEbest","sumsqu",5,2,1100,51,0.000004
"DEbest","sumsqu",5,2,1120,52,0.000004
"DEbest","sumsqu",5,2,1140,53,0.000003
"DEbest","sumsqu",5,2,1160,54,0.000003
"DEbest","sumsqu",5,2,1180,55,0.000001
"DEbest","sumsqu",5,2,1200,56,0.000001
"DEbest","sumsqu",5,2,1220,57,0.000001
"DEbest","sumsqu",5,2,1240,58,0.000001
"DEbest","sumsqu",5,2,1260,59,0.000000
"DEbest","sumsqu",5,2,1280,60,0.000000
"DEbest","sumsqu",5,2,1300,61,0.000000
"DEbest","sumsqu",5,2,1320,62,0.000000
"DEbest","sumsqu",5,2,1340,63,0.000000
"DEbest","sumsqu",5,2,1360,64,0.000000
"DEbest","sumsqu",5,2,1380,65,0.000000
"DEbest","sumsqu",5,2,1400,66,0.000000
"DEbest","sumsqu",5,2,1420,67,0.000000
"DEbest","sumsqu",5,2,1440,68,0.000000
"DEbest","sumsqu",5,2,1460,69,0.000000
"DEbest","sumsqu",5,2,1480,70,0.000000
"DEbest","sumsqu",5,2,1500,71,0.000000
"DEbest","sumsqu",5,2,1520,72,0.000000
"DEbest","sumsqu",5,2,1540,73,0.000000
"DEbest","sumsqu",5,2,1560,74,0.000000
"DEbest","sumsqu",5,2,1580,75,0.000000
"DEbest","sumsqu",5,2,1600,76,0.000000
"DEbest","sumsqu",5,2,1620,77,0.000000
"DEbest","sumsqu",5,2,1640,78,0.000000
"DEbest","sumsqu",5,2,1660,79,0.000000
"DEbest","sumsqu",5,2,1680,80,0.000000
"DEbest","sumsqu",5,2,1700,81,0.000000
"DEbest","sumsqu",5,2,1720,82,0.000000
"DEbest","sumsqu",5,2,1740,83,0.000000
"DEbest","sumsqu",5,2,1760,84,0.000000
"DEbest","sumsqu",5,2,1780,85,0.000000
"DEbest","sumsqu",5,2,1800,86,0.000000
"DEbest","sumsqu",5,2,1820,87,0.000000
"DEbest","sumsqu",5,2,1840,88,0.000000
"DEbest","sumsqu",5,2,1860,89,0.000000
"DEbest","sumsqu",5,2,1880,90,0.000000
"DEbest","sumsqu",5,2,1900,91,0.000000
